tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,location_precision,sequence_start,sequence_end,sequence_length,generegion_NS5_8968_9264,generegion_NS5_9100_9600,generegion_NS5_10042_10312,generegion_env_1003_1491,generegion_nflg,lineage,sublineage,drop_fli
MN395375|NA|turdus_merula|CZ|2017-08,MN395375,NA,Česko,CZ,Česko,CZ0,Jihovýchod,CZ06,Jihomoravský kraj,CZ064,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",czech republic: brno,brain,NA,NA,yyyy-mm,"c(16.6068371, 49.1950602)",exact,469,2378,1909,0,0,0,1,0,NA,NA,FALSE
MN395379|NA|turdus_merula|CZ|2018-07,MN395379,NA,Česko,CZ,Česko,CZ0,Jihovýchod,CZ06,Jihomoravský kraj,CZ064,NA,NA,2018-07,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",czech republic: brno,brain,NA,NA,yyyy-mm,"c(16.6068371, 49.1950602)",exact,469,2378,1909,0,0,0,1,0,NA,NA,FALSE
MN419904|NA|turdus_merula|CZ|2018-07,MN419904,NA,Česko,CZ,Česko,CZ0,Jihovýchod,CZ06,Jihomoravský kraj,CZ064,NA,NA,2018-07,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",czech republic: brno,brain,NA,NA,yyyy-mm,"c(16.6068371, 49.1950602)",exact,7277,10302,3025,1,1,1,0,0,NA,NA,FALSE
MK598452|NA|turdus_merula|HU|2017-08,MK598452,NA,Magyarország,HU,Dunántúl,HU2,Nyugat-Dunántúl,HU22,Zala,HU223,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",hungary: zalaegerszeg,NA,NA,NA,yyyy-mm,"c(16.8416322, 46.8416936)",exact,10043,10313,270,0,0,1,0,0,NA,NA,FALSE
MK598453|NA|turdus_merula|HU|2017-09,MK598453,NA,Magyarország,HU,Alföld és Észak,HU3,Dél-Alföld,HU33,Bács-Kiskun,HU331,NA,NA,2017-09,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",hungary: kiskunfelegyhaza,NA,NA,NA,yyyy-mm,"c(19.8515197, 46.7112802)",exact,10043,10313,270,0,0,1,0,0,NA,NA,FALSE
MK598454|NA|turdus_merula|HU|2017-09,MK598454,NA,Magyarország,HU,Dunántúl,HU2,Dél-Dunántúl,HU23,Somogy,HU232,NA,NA,2017-09,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",hungary: kaposvar,NA,NA,NA,yyyy-mm,"c(17.7967639, 46.3593606)",exact,10043,10313,270,0,0,1,0,0,NA,NA,FALSE
MK230890|Villers/2017|turdus_merula|BE|2017-08,MK230890,Villers/2017,Belgique/België,BE,Région wallonne,BE3,Prov. Brabant Wallon,BE31,Arr. Nivelles,BE310,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",villers-la-ville,NA,NA,NA,yyyy-mm,"c(4.5311841, 50.5779995)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MK230891|Seraing/2017|turdus_merula|BE|2017-08,MK230891,Seraing/2017,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Liège,BE332,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",seraing,NA,NA,NA,yyyy-mm,"c(5.5141268, 50.6098842)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MK230892|Richelle/2017|turdus_merula|BE|2017-08,MK230892,Richelle/2017,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Liège,BE332,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",richelle,NA,NA,NA,yyyy-mm,"c(5.6952993, 50.7136425)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MK230893|Grivegnee/2017|turdus_merula|BE|2017-08,MK230893,Grivegnee/2017,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Liège,BE332,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",grivegnee,NA,NA,NA,yyyy-mm,"c(5.61074, 50.6216)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MK230894|NA|motacilla_alba|BE|2018-09,MK230894,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,motacillidae,motacilla alba,white wagtail,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8962,9169,207,1,0,0,0,0,NA,NA,FALSE
MK230895|NA|strix_aluco|BE|2018-09,MK230895,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Hainaut,BE32,Arr. Soignies,BE32C,NA,NA,2018-09,2018,Aves,strigiformes,strigidae,strix aluco,tawny owl,"Veterinary Faculty of Liege, Pathology",ronqulere,NA,NA,NA,yyyy-mm,"c(4.2205125, 50.608026)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230896|NA|turdidae_sp|BE|2018-09,MK230896,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230897|NA|columba_livia|BE|2017-05,MK230897,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-05,2017,Aves,columbiformes,columbidae,columba livia,rock pigeon,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230898|NA|columba_livia|BE|2017-06,MK230898,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-06,2017,Aves,columbiformes,columbidae,columba livia,rock pigeon,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230899|NA|asio_otus|BE|2015-09,MK230899,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2015-09,2015,Aves,strigiformes,strigidae,asio otus,long-eared owl,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230900|NA|anas_platyrhynchos|BE|2017-06,MK230900,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-06,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,"Veterinary Faculty of Liege, Pathology",gembloux,NA,NA,NA,yyyy-mm,"c(4.6917821, 50.560234)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230901|NA|pica_pica|BE|2018-08,MK230901,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Luxembourg (BE),BE34,Arr. Neufchâteau,BE344,NA,NA,2018-08,2018,Aves,passeriformes,corvidae,pica pica,eurasian magpie,"Veterinary Faculty of Liege, Pathology",bouillon,NA,NA,NA,yyyy-mm,"c(5.0706113, 49.7945734)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230902|NA|alopochen_aegyptiaca|BE|2017-06,MK230902,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Brabant Wallon,BE31,Arr. Nivelles,BE310,NA,NA,2017-06,2017,Aves,anseriformes,anatidae,alopochen aegyptiaca,egyptian goose,"Veterinary Faculty of Liege, Pathology",villers-la-ville,NA,NA,NA,yyyy-mm,"c(4.5311841, 50.5779995)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230903|NA|fringilla_coelebs|BE|2018-09,MK230903,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Dinant,BE351,NA,NA,2018-09,2018,Aves,passeriformes,fringillidae,fringilla coelebs,common chaffinch,"Veterinary Faculty of Liege, Pathology",rochefort,NA,NA,NA,yyyy-mm,"c(5.21943, 50.1625311)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230904|NA|fringilla_coelebs|BE|2018-09,MK230904,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,fringillidae,fringilla coelebs,common chaffinch,"Veterinary Faculty of Liege, Pathology",gembloux,NA,NA,NA,yyyy-mm,"c(4.6917821, 50.560234)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230905|NA|turdus_merula|BE|2018-09,MK230905,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",wepion,NA,NA,NA,yyyy-mm,"c(4.8633172, 50.421206)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230906|NA|turdus_merula|BE|2018-09,MK230906,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230907|NA|turdus_merula|BE|2018-09,MK230907,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230908|NA|turdus_merula|BE|2017-07,MK230908,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-07,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230909|NA|turdus_merula|BE|2018-07,MK230909,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-07,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230910|NA|turdus_merula|BE|2018-09,MK230910,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230911|NA|turdus_merula|BE|2017-06,MK230911,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-06,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230912|NA|turdus_merula|BE|2018-09,MK230912,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230913|NA|turdus_merula|BE|2017-07,MK230913,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-07,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230914|NA|turdus_merula|BE|2018-08,MK230914,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230915|NA|turdus_merula|BE|2017-07,MK230915,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Liège,BE332,NA,NA,2017-07,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",saive,NA,NA,NA,yyyy-mm,"c(5.6858939, 50.6530557)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230916|NA|turdus_merula|BE|2018-09,MK230916,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230917|NA|turdus_merula|BE|2018-08,MK230917,NA,Belgique/België,BE,Vlaams Gewest,BE2,Prov. Vlaams-Brabant,BE24,Arr. Leuven,BE242,NA,NA,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",tervueren,NA,NA,NA,yyyy-mm,"c(4.5078285, 50.8257627)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230918|NA|turdus_merula|BE|2018-09,MK230918,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230919|NA|turdus_merula|BE|2017-07,MK230919,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-07,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",eghezee,NA,NA,NA,yyyy-mm,"c(4.9125849, 50.5913903)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230920|NA|turdus_merula|BE|2018-09,MK230920,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230921|NA|turdus_merula|BE|2017-08,MK230921,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",eghezee,NA,NA,NA,yyyy-mm,"c(4.9125849, 50.5913903)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230922|NA|turdus_merula|BE|2018-09,MK230922,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230923|NA|turdus_merula|BE|2017-08,MK230923,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MK230924|NA|pipistrellus_pipistrellus|BE|2018-09,MK230924,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Namur,BE35,Arr. Namur,BE352,NA,NA,2018-09,2018,mammalia,chiroptera,vespertilionidae,pipistrellus pipistrellus,common pipistrelle,"Veterinary Faculty of Liege, Pathology",namur,NA,NA,NA,yyyy-mm,"c(4.8649731, 50.4649334)",exact,8961,9169,208,1,0,0,0,0,NA,NA,FALSE
MH351273|DoMaV135/2014|culex_pipiens|DE|2014-09,MH351273,DoMaV135/2014,Deutschland,DE,Baden-Württemberg,DE1,Freiburg,DE13,"Freiburg im Breisgau, Stadtkreis",DE131,NA,NA,2014-09,2014,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",freidburg,NA,NA,NA,yyyy-mm,"c(7.8421043, 47.9990077)",exact,816,1785,969,0,0,0,1,0,NA,NA,FALSE
MH423836|DoMaPS455/2016|culex_pipiens|DE|2016-07,MH423836,DoMaPS455/2016,Deutschland,DE,Nordrhein-Westfalen,DEA,Münster,DEA3,Steinfurt,DEA37,NA,NA,2016-07,2016,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health, Institute of Novel and Emerging Infectious Diseases",emsdetten,NA,NA,NA,yyyy-mm,"c(7.5264871, 52.1684948)",exact,7717,10216,2499,1,1,0,0,0,NA,NA,FALSE
MG888044|NA|culex_pipiens|RS|2014-08,MG888044,NA,Srbija/Сpбија,RS,Србија - север,RS1,Регион Војводине,RS12,Јужнобачка област,RS123,NA,NA,2014-08,2014,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Pecs, Szentagothai Research Centre",titel,NA,NA,NA,yyyy-mm,"c(20.294612, 45.2052775)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
KY263622|NA|culex_sp|BE|2016-10,KY263622,NA,Belgique/België,BE,Vlaams Gewest,BE2,Prov. Limburg (BE),BE22,Arr. Maaseik,BE225,NA,NA,2016-10,2016,insecta,diptera,culicidae,culex sp.,culex sp.,"University of Liege, Veterinary Pathology",opglabbeek,NA,NA,NA,yyyy-mm,"c(5.58412, 51.04316)",exact,8948,9218,270,1,0,0,0,0,NA,NA,FALSE
KY263623|NA|garrulus_glandarius|BE|2016-10,KY263623,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Liège,BE332,NA,NA,2016-10,2016,Aves,passeriformes,corvidae,garrulus glandarius,eurasian jay,"University of Liege, Veterinary Pathology",angleur,NA,NA,NA,yyyy-mm,"c(5.59943, 50.61135)",exact,8948,9219,271,1,0,0,0,0,NA,NA,FALSE
KY263624|NA|turdus_merula|BE|2016-10,KY263624,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Liège,BE332,NA,NA,2016-10,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Liege, Veterinary Pathology",flemalle,NA,NA,NA,yyyy-mm,"c(5.4608402, 50.595753)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
KY263625|NA|turdus_merula|BE|2016-10,KY263625,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Hainaut,BE32,Arr. Mons,BE323,NA,NA,2016-10,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Liege, Veterinary Pathology",frameries,NA,NA,NA,yyyy-mm,"c(3.8933321, 50.4069751)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
KY263626|NA|turdus_merula|BE|2016-09,KY263626,NA,Belgique/België,BE,Région wallonne,BE3,Prov. Liège,BE33,Arr. Waremme,BE334,NA,NA,2016-09,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"University of Liege, Veterinary Pathology",lincent,NA,NA,NA,yyyy-mm,"c(5.0335995, 50.7128797)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
KY128482|Snebulosa-6004/NL/2016|strix_nebulosa|NL|2016-09,KY128482,S.nebulosa-6004/NL/2016,Nederland,NL,Zuid-Nederland,NL4,Limburg (NL),NL42,Zuid-Limburg,NL423,NA,NA,2016-09,2016,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Erasmus Medical Centre, Virus Genomics",netherlands: kerkrade,"liver, abdominal cavity",NA,NA,yyyy-mm,"c(6.0657726, 50.8678177)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
JF330418|NA|culex_pipiens|DE|2010-08,JF330418,NA,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,Rhein-Neckar-Kreis,DE128,NA,NA,2010-08,2010,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Bernhard Nocht Institute for Tropical Medicine, Department of Virology",weinheim,NA,NA,NA,yyyy-mm,"c(8.6602703, 49.544964)",exact,1086,2409,1323,0,0,0,1,0,NA,NA,FALSE
MW533154|E203C/2019/Kosice/SVK|culex_pipiens|SK|2019-07-26,MW533154,E203.C/2019/Kosice/SVK,Slovensko,SK,Slovensko,SK0,Východné Slovensko,SK04,Košický kraj,SK042,2019-07-26,2019.56438356164,2019-07,2019,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine and Pharmacy in Kosice, Department of Microbiology and Immunology",ko_ice,NA,NA,NA,yyyy-mm-dd,"c(21.2610746, 48.7163857)",exact,1475,10201,8726,1,1,0,0,1,NA,NA,FALSE
OP921076|16TV1039_Turdusmerula|turdus_merula|NL|2016-10-07,OP921076,16TV1039_Turdusmerula,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2016-10-07,2016.7650273224,2016-10,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Erasmus MC Rotterdam, Viroscience","netherlands: province of gelderland, berg en dal",NA,NA,NA,yyyy-mm-dd,"c(5.9200815, 51.8181209)",exact,1,10211,10210,1,1,0,1,1,NA,NA,FALSE
OP921077|16TV1039_Ixodesfrontalis|ixodes_frontalis|NL|2016-10-07,OP921077,16TV1039_Ixodesfrontalis,Nederland,NL,Oost-Nederland,NL2,Gelderland,NL22,Arnhem/Nijmegen,NL226,2016-10-07,2016.7650273224,2016-10,2016,arachnida,ixodida,ixodidae,ixodes frontalis,ixodes frontalis,"Erasmus MC Rotterdam, Viroscience","netherlands: province of gelderland, berg en dal",NA,NA,NA,yyyy-mm-dd,"c(5.9200815, 51.8181209)",exact,1,10211,10210,1,1,0,1,1,NA,NA,FALSE
OM142204|human/Vienna21|homo_sapiens|AT|2021-09-10,OM142204,human/Vienna21,Österreich,AT,Ostösterreich,AT1,Wien,AT13,Wien,AT130,2021-09-10,2021.6904109589,2021-09,2021,mammalia,primates,hominidae,homo sapiens,human,"Medical University of Vienna, Center for Virology",vienna,cerebrospinal fluid,NA,NA,yyyy-mm-dd,"c(16.3713095, 48.2080696)",exact,9086,9598,512,1,1,0,0,0,NA,NA,FALSE
MT133690|UV/BlackBird/Sweden/SVA190801SZ0368/VLT001567/2019|turdus_merula|SE|2019-08-01,MT133690,UV/BlackBird/Sweden/SVA190801SZ0368/VLT001567/2019,Sverige,SE,Södra Sverige,SE2,Småland med öarna,SE21,Kalmar län,SE213,2019-08-01,2019.58082191781,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"National Veterinary Institute, SVA, Department of Microbiology",öland,NA,NA,NA,yyyy-mm-dd,"c(16.6364773, 56.6648948)",exact,1,10313,10312,1,1,1,1,1,NA,NA,FALSE
MW160850|NA|culex_pipiens|AT|2018-07-18,MW160850,NA,Österreich,AT,Ostösterreich,AT1,Niederösterreich,AT12,Wiener Umland/Südteil,AT127,2018-07-18,2018.54246575342,2018-07,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",austria: vienna international airport,NA,NA,NA,yyyy-mm-dd,"c(16.5662578, 48.1179477)",exact,10021,10313,292,0,0,1,0,0,NA,NA,FALSE
MW160851|NA|culex_pipiens|AT|2018-08-08,MW160851,NA,Österreich,AT,Ostösterreich,AT1,Niederösterreich,AT12,Wiener Umland/Südteil,AT127,2018-08-08,2018.6,2018-08,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",austria: vienna international airport,NA,NA,NA,yyyy-mm-dd,"c(16.5662578, 48.1179477)",exact,10021,10313,292,0,0,1,0,0,NA,NA,FALSE
MW160852|NA|culex_pipiens|AT|2018-08-08,MW160852,NA,Österreich,AT,Ostösterreich,AT1,Niederösterreich,AT12,Wiener Umland/Südteil,AT127,2018-08-08,2018.6,2018-08,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",austria: vienna international airport,NA,NA,NA,yyyy-mm-dd,"c(16.5662578, 48.1179477)",exact,10021,10313,292,0,0,1,0,0,NA,NA,FALSE
MW160853|NA|culex_pipiens|AT|2018-09-05,MW160853,NA,Österreich,AT,Ostösterreich,AT1,Niederösterreich,AT12,Wiener Umland/Südteil,AT127,2018-09-05,2018.67671232877,2018-09,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",austria: vienna international airport,NA,NA,NA,yyyy-mm-dd,"c(16.5662578, 48.1179477)",exact,10021,10313,292,0,0,1,0,0,NA,NA,FALSE
MW160854|NA|culex_pipiens|AT|2018-09-12,MW160854,NA,Österreich,AT,Ostösterreich,AT1,Niederösterreich,AT12,Wiener Umland/Südteil,AT127,2018-09-12,2018.69589041096,2018-09,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"University of Veterinary Medicine Vienna, Pathobiology, Institute of Virology",austria: vienna international airport,NA,NA,NA,yyyy-mm-dd,"c(16.5662578, 48.1179477)",exact,10021,10313,292,0,0,1,0,0,NA,NA,FALSE
